id,label,source,text
52f5c24dd3f82c63,phishing,kaggle_nigerian_fraud,"SUBJECT: (I AM CAPT. JOE ALEX) PLEASE REPLY IMMEDIATELY
FROM: joe alex 
BODY: FROM: CAPT. JOE ALEX. TELE numbertoken 78 02 21 52 CENTRAL VILLE OUAGADOUGOU, BURKINA-FAS0 DEAR SIR / MADAM STRICTLY CONFIDENTIAL I AM SURE, THIS LETTER WILL BE A SURPRISE TO YOU, I AM CAPT. JOE ALEX. OF THE REPUBLIC OF LIBERIAN (WEST AFRICA) AND THE FORMER AIDE DE CAMP OF THE EX- PRESIDENT, CHARLES TAYLOR, OF THE REPUBLIC OF LIBERIA. I GOT YOUR ADDRESS THROUGH INTERNET SEARCH HERE IN OUAGADOUGOU, BURKINA FASO ALTHOUGH I DID NOT KNOW YOU BEFORE BUT GOD HAS DIRECTED ME TO CONTACT YOU THAT YOU WILL BE CAPABLE OF HANDLING THIS TRANSACTION SUCCESFULLY WITHOUT HITCH. THE THE EX- PRESIDENT, CHARLES TAYLOR, SUCCESSFULLY TOPPLED THE FORMER PRESIDENT OF MY COUNTRY, THE LATE SAMUEL DOE AND RULED PEACEFULLY FOR FEW YEARS. HOW EVER, FOUR (4) YEARS AGO, THE REBELS FROM THE NORTHERN PART OF MY COUNTRY REBELLED AGAINST THE GOVERNMENT. EVER SINCE THEN, MY COUNTRY HAS BEEN AT WAR. DUE TO THIS WAR, PUBLIC FUNDS AND PROPERTIES HAVE BEEN CONSTANTLY LOOTED AND STOLEN BY THE REBEL SOLDIERS AND GOVERNMENT FUNCTIONARIES. HOWEVER, WHEN THE REBEL ATTACK BECAME SO SERIOUS, L WAS ASSIGNED BY THE PRESIDENT ON BEHALF OF HIS CABINET THREE YEARS AGO TO PURCHASE AMMUNITION WORTH OF U.S. $ 11 MILLION (ELEVEN MILLION UNITED STATES DOLLARS) FROM BURKINA FASO, WHILE WE WERE STILL NEGOTIATING FOR THE ARMS DEAL IN BURKINA FASO , WE HEARD OVER THE NEWS THAT THE REBELS HAS INVADED THE CAPITAL CITY, MONROVIA AND THE PRESIDENT CHARLES TAYLOR, HAS BEEN GIVEN AUTOMATON TO RELINQUISH POWER, WHICH TOOK PLACE ON THE 11TH DAY OF AUGUST yeartoken , SO WE SAW THIS AS A GOLDEN OPPORTUNITY TO DIVERT THE FUND FOR OUR OWN INTEREST , COUPLED WITH THE NEWS WE HEARD ABOUT AMERICAN AND ECOWAS TROOPS SENT TO MONROVIA FOR PEACE KEEPING. FURTHERMORE, WE DEPOSITED THE FUND WITH THE SECURITY AND FINANCE HOUSE, HERE IN OUAGADOUG, BURKINA FASO. I AM PRESENTLY LIVING IN BURKINA FASO ON ASYLUM. THE FINANCIAL LAW OF BURKINA FASO DOES NOT ALLOW ASYLUM ANY FINANCIAL RIGHTS. IN VIEW OF THIS, COUPLED WITH THE WAY IN WHICH THE MONEY WAS ACQUIRED, I DECIDED NOT TO INVEST THIS MONEY ANYWHERE IN BURKINA FASO OR THE WESTERN AFRICAN CONTINENT AS A WHOLE. FOR YOUR EFFORTS, I AM PREPARED TO OFFER YOU 30% OF THE TOTAL SUM IF YOU WILL ASSIST ME TO TRANSFER THIS MONEY INTO YOUR ACCOUNT OVERSEAS, 5% HAVE ALSO BEEN MAPPED OUT FOR EXPENSES THAT MIGHT BE INCURRED IN THE PROCESS OF THIS TRANSACTION, AND REMAINING 65% WILL BE FOR I AND MY FAMILY WHICH WE INTEND INVESTING IN YOUR COUNTRY OR ANY WHERE YOU MAY DEEM FIT. FROM THE ABOVE, YOU WILL UNDERSTAND THAT MY ENTIRE LIFE AND OUR FUTURE AND THAT OF OUR FAMILIES DEPENDS ON THIS MONEY, AS SUCH I WILL VERY MUCH APPRECIATE IF YOU CAN ASSIST US. PLEASE NOTE THAT THIS TRANSACTION IS RISK FREE. THE MAJOR THING I REQUEST FROM YOU IS ABSOLUTE ASSURANCE THAT THIS MONEY WILL BE SAFE WHEN TRANSFERRED TO YOUR ACCOUNT. IF YOU CAN BE OF ASSISTANCE, KINDLY CONTACT ME ON THE ABOVE TELEPHONE NUMBER. EVEN IF YOU HAVE DECIDED OTHERWISE, I WILL BE MOST GRATEFUL IF YOU MAINTAIN THE CONFIDENTIALITY OF THIS MATTER. I AM LOOKING FORWARD TO YOUR URGENT REPLY. YOURS SINCERELY, CAPT. JOE ALEX (FOR THE FAMILY) PLEASE REPLY ME THROUGH THIS MAIL BOX ( emailtoken ) ¡Miles de amigos con tus mismas aficiones! urltoken urldomain_latinchat_com"
6aa074cc0f941ef2,phishing,kaggle_nazario,"SUBJECT: email emailtoken De-activation in progress
FROM: Postmaster 
BODY: Server Message Dear emailtoken Our record indicates that you recently made a request to deactivate email And this request will be processed shortly. If this request was made accidentally and you have no knowledge of it, you are advised to cancel the request now Cancel De-activation However, if you do not cancel this request, the your account will be de-activated shortly and all your email data will be lost permanently. Regards. Email Administrator This message is auto-generated from E-mail security server, and replies sent to this email can not be delivered. This email is meant for: emailtoken Server Message Dear emailtoken Our record indicates that you recently made a request to deactivate email And this request will be processed shortly. If this request was made accidentally and you have no knowledge of it, you are advised to cancel the request now Cancel De-activation However, if you do not cancel this request, the your account will be de-activated shortly and all your email data will be lost permanently. Regards. Email Administrator This message is auto-generated from E-mail security server, and replies sent to this email can not be delivered. This email is meant for: emailtoken"
2fcc93ecd30c2fb3,phishing,kaggle_nigerian_fraud,"SUBJECT: Confidential letter from charles taylor /Response
FROM: Charles Taylor 
BODY: CONFIDENTIAL LETTER DEAR SIR/MADAM MY NAME IS CHARLES -TAYLOR. I AM THE FORMER PRESIDENT OF LIBERIA. I WAS FORCED TO RESIGN AS THE PRESIDENT OF LIBERIA IN WEST- AFRICA BY THE UNITED NATIONS / INTERNATIONAL COMMUNITIES WHICH WAS SPEARHEADED BY THE AMERICAN PRESIDENT, MR. GEORGE - BUSH. PRESENTLY I AM IN EXILE IN CALABAR - NIGERIA WHERE I AM STAYING UNDER CLOSE WATCH BY THE NIGERIAN GOVERNMENT WHO KINDLY OFFERED ME ASYLUM. I NEED TO TRANSFER WHAT I CALL, MY FUTURE HOPE, THE SUM OF FIFTY TWO MILLION DOLLARS [USD 52,000,000,00] WHICH IS WITH A SECURITY/FINANCE COMPANY INTO YOUR ACCOUNT OR ANY THAT YOU CAN GET FOR ME. I AM BEING MONITORED AND MY COMMUNICATION AND MOVEMENTS ARE UNDER STRICT SURVEILLANCE . THEREFORE I WILL REFER YOU TO MY ATTORNEY, (BARRISTER A.B MAHMOUD,SAN ) MY LAWYER WHO IS ALSO MY CLOSE CONFIDANT WOULD BE ALBE TO ESTABLISH AN INVESTMENT WITH YOUR ASSISTANCE ON MY BEHALF UNTIL I COME OUT OF MY TRAVAIL AND TORMENTORS.YOU CAN GO THROUGH THIS WEBSITE TO SEE MY REAL DETAILS: urltoken urldomain_pbs_org THIS IS TO ENSURE MAXIMUM CONFIDENTIALITY AND SECRECY. PLEASE I AM PROMISING TO SHARE THE FUNDS 50/50 IF YOU CAN QUITELY GET THIS FUND OUT INTO YOUR ACCOUNT. I WAIT PATIENTLY FOR YOUR RESPONSE. YOURS TRULY. CHARLES TAYLOR. EX- PRESIDENT OF LIBERIA"
8f1054f71f31a424,phishing,kaggle_nigerian_fraud,"SUBJECT: HELLO FROM DAVID SMITH........................
FROM: MR DAVID SMITH 
BODY: MR.DAVID SMITH DAKAR SENEGAL Please, Reply to: emailtoken I am MR.David Smith. I am an employee of a commercial Bank here in the Dakar-Senegal; I am the personnel account officer of Late Mr. Paul Reynold who was a National of canada before his untimely death with his wife. They had no children. On Tuesday, Nov. 30, yeartoken our customer and his wife died on board on PLANE CRASH in Indonesia (Indonesia Airline Flight JT583). The plane crash was in the news. See link below for more detail information: urltoken urldomain_com_cn Since then no body has come forward to claim his funds and our bank AUTHORITIES are making serious arrangement to confiscate his money. In order to avert this negative development, I now seek your permission to have you stand as a RELATIVE to the deceased and equally act as his next-of-kin The account is valued at US$18.5 million Dollars will be paid into your nominated bank account before our bank authorities confiscated or declared his bank account unserviceable and this will happen if no body comes forward to claim the money. I am assuring you that this transaction will be executed under legitimate arrangement that will protect you from any breach of the law. Please, do not hesitate to put up your utmost effort in handling this transaction to the highest level of business. I have reposed higher confidence in your ability to handle this matter perfectly and confidentially. Also, your telephone number will be highly required to enable us communicate with each other on daily basis. I want you to understand that your involvement in this matter is to maintain absolute secrecy and keep the spirit of teamwork; you do not have to disclose the nature of this transaction to anybody for security reasons. I am serious minded person and I mean business. The funds will be shared to us, after it has been transferred into your bank account. 1. 60% of the money will go to you for acting as the next-of-kin 2. 40% to me as the originator of the transaction. Please indicate your interest to the above email address interest and to let you know the next step of action towards the success of this transaction. Reply me on this email: emailtoken Best regards, MR. DAVID SMITH The information in this letter is confidential, please, if you are not interested destroy this message, You should not retain copy or use this letter for any purpose, nor disclose all or any part of its content to"
c4b486f8eb589925,spam,kaggle_spamassasin,"SUBJECT: The Ultimate in PC Security and Surveillance.
FROM: Nok-Nok 
BODY: This is a multi-part message in MIME format. ------_NextPart_165172954316671 Content-Type: text/plain; charset=""ISO-8859-1"" Content-Transfer-Encoding: QUOTED-PRINTABLE PLEASE VISIT urltoken urldomain_nok_nok_net Nok-Nok :::: The Ultimate in PC Security and Surveillance Software. Nok-Nok is an award-winning security and surveillance software developed to monitor, check, record, chronicle, log, supervise, scrutinize, examine and remotely observe every input and screen view on a stand-alone or networked PC. Using Nok-Nok allows you to be fully aware of everything that is done or seen on a monitored computer - safely, securely and secretly. Nok-Nok is the most powerful software in its class, the easiest to use, and the most discreet. The same technology has been employed by businesses all over the world, ""Fortune 500"" companies, intelligence agencies, public sector institutions (universities, libraries and schools) and the military alike. Nok-Nok is also ideal for many specialized tasks such as usability testing, scientific studies of PC usage, software training tools, remote network security and much more. Has your confidential data been stolen, manipulated or accidentally deleted? Are your employees sending out valuable company secrets? Are your children safe online? Is your spouse having an online affair? Is your computer being used to spy on you online or offline? Find out the answers with Nok-Nok ::: The Ultimate in PC Security and Surveillance Software. Nok-Nok will alert you to exactly who is doing what on your PC and when. Nok-Nok comes in two editions: Nok-Nok Home and Small Business Edition, and Nok-Nok Enterprise Server Edition. The Nok-Nok Software has been developed to be Windows=AE platform independent: It runs on Windows=AE 95/98/ME/NT/ yeartoken /XP. A Macintosh=AE compatible version will be available soon for the consumer market. ------_NextPart_165172954316671 Content-Type: text/html; charset=""ISO-8859-1"" Content-Transfer-Encoding: QUOTED-PRINTABLE Nok-Nok :::: The Ultimate in PC Security and Surveillance Software. * This message is sent in compliance of the new email Bill HR yeartoken . Under Bill HR yeartoken passed by the 106th US Congress on May 24, yeartoken . Per Section HR yeartoken . If you wish to be removed from our mailing list, please click here. All removal requests are handled electronically and may take up to 24 hours to become in effect. ------_NextPart_165172954316671--"
d95c61af54b5e828,phishing,kaggle_nazario,"SUBJECT: Your Checking/Savings Account Untrusted Authorization
FROM: USAA 
BODY: To ensure delivery to your inbox, please add emailtoken to your address book. Subscribed Alert View Accounts | Privacy Promise | Contact Us USAA SECURITY ZONE Security and Privacy USAA Center Dear USAA Member, For your protection, USAA Bank temporarily suspended your account. We detected violation of our terms and policy. Your account will be disabled permanently within 24hours. Sign-On USAA values your business and is committed to keeping your accounts and personal information safe. To learn how we protect your information, visit our Security Center. Thank you, USAA USAA, 9800 Fredericksburg Road, San Antonio, Texas numbertoken Privacy Promise Please do not reply to this e-mail. To contact USAA, visit our secure contact page. numbertoken -0815"
033e5f671ddcdaea,spam,kaggle_spamassasin,"SUBJECT: Retire Early -- Earn Easy Online Income
FROM: erleg 
BODY: Internet Empires Take Control of your FINANCIAL FUTURE Make $7,000 / Month Learn how to get. . . 5 Money-Making Web Sites Dear Friend, You're about to discover how you can have FIVE of your own Internet businesses set up and taking orders within 29 minutes...for less than half of what most people spend on groceries! But first, please let me introduce myself... Hi! My name is Frank Kern. I'd like for you to know up front that I'm not an Internet Guru...Not A Computer Wiz...And Not A Marketing Genius. First of all, I'll admit that I don't expect you to believe a single word I say. After all, how many times a day are you BOMBARDED with some ""get-rich-quick"" scheme on the Internet? You probably get a brand new promise of instant wealth every few hours in your e-mail box and if you're anything like me, you've tried a few and been left with nothing but a hole in your pocket! Well, I've got great news for you. My unprofessional, little ""Home Made"" web site brought in $115,467.21 last year and you're about to discover how. . . . . . you can do the same! Click Here For Federally Documented Proof This message is coming to you as a result of an Opt-in Relationship our Clients have had with you. If you simply wish to be Removed from all future Messages, then CLICK HERE [8J7BJK9^"":}H&*TG0BK5NKIYs5]"
1b3bfd1c7b3e3c84,ham,kaggle_spamassasin,"SUBJECT: Re: [Webdev] PHP/MySQL Virtual Hosting Recommendations?
FROM: Lee Hosty 
BODY: At 07:44 PM 21/08/ yeartoken +0100, emailtoken wrote: >Circa 50MB-100MB web space for now >POP email accounts >Account Control Panel >Perl >PHP >MySQL >FTP and Telnet Access 24/7 You'll be lucky to get telnet anywhere, SSH should do though. >Own CGI-BIN >Webalizer Graphical Stats >Server Side Includes >Good Reachable Technical Support > >I have seen a great looking 300MB solution in the region of 600Euro p.a. >which at the moment is a bit over my financial head in one payment - I >haven't completed any sites yet, but have a few potential jobs coming up. > >Any tips/pointers much appreciated! Try urltoken urldomain_hosting365_ie - they haven't let me down yet. You could try iewebs.com aswell, though I don't know if they do ""just hosting"". Lee Hosty -x- hostyle AT csn.ul.ie -x- +353 (0)86 numbertoken -- PLEELEY (adj.) Descriptive of a drunk person's attempt to be endearing. _______________________________________________ Webdev mailing list emailtoken urltoken urldomain_linux_ie"
c1904ce0ef87c2a2,phishing,kaggle_nazario,"SUBJECT: Your E-mail emailtoken
FROM:   
BODY: New Page 1 To, emailtoken Your incoming messages are now queued up and pending delivery, because your address has not been validated by Gsuite and Office365 servers. You are required to validate your address emailtoken to restore normal inbox delivery. ____________________________________________________ Validate emailtoken Now Please note: Login with your eMail emailtoken Password to validate, be sure to do so in a Secure Manner. Once validated your Email Delivery system would be working in Less Than 2 Hours. Sincerely,   ISP Gateway. ______________________________________________________________________ This is a mandatory service communication for emailtoken . | If you no longer wish to receive this email Unsubscribe"
dedf5ad44d01b6cb,phishing,kaggle_nigerian_fraud,"SUBJECT: 
FROM: Ying Cheng 
BODY: I am Mr Ying Cheng, a principal partner with a reputable bank here in China.I have an URGENT business proposition that will be of immense benefit to both of us. I shall give you more details as soon as you signify your interest. Awaiting your URGENT response via email: emailtoken"
23c06eac9b45f17d,spam,kaggle_ling,"SUBJECT: free marketing & money secrets
FROM:  
BODY: / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / you have been selected to receive this message because of your presence on the world wide web . this is a one time message only . the sender has already removed you from any future mailings . but to be sure of compliance , just reply to the address below to be removed from the mailing list . / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / attention : we spend alot of time targeting our mailings so that we reach the right people . if we have reached you in error , we are sorry for the inconvenience . thank you for your patience . dear friend , are you not fulfilling your financial dreams ? if you want to make more money by working for only a few hours each week ; what i am about to offer you is a chance to see a free website that can help you fulfill your financial goals . http : / / www . freeyellow . com / members4 / marketonline / index . html this website offers links to excellent business opportunities that just can't be passed up . you can even get a free website , and receive free valuable marketing tips on how to attract customers to your site . i believe them to be the best opportunities out there . but do n't take my word for it . come see this site for yourself . http : / / www . freeyellow . com / members4 / marketonline / index . html you have nothing to lose , and everything to gain . best wishes , marketing online associates p . s . opportunities are never lost , just found by someone else ! * * * to be removed from this mailing list , just email to this address marketingoa @ backpackers . com with the subject "" cancel """
05d68c6818994ed7,ham,kaggle_ceas_08,"SUBJECT: [R] Time series, least squares line
FROM: Gareth Campbell 
BODY: Hello, I have a time-series of standards measured for Refractive index. They are daily standards, however, I didn't run one everyday so some days have no data. I can plot the values, but the x-axis does not represent the correct time series (i.e. it's just an evenly spaced 1,2,3 type axis). I want to plot the points with some form of representitive date line on the x-axis. I don't think the ts() function will work in this instance as I have missing data. Once I have that data, I want to plot a least squares line with 95% confidence interval bands. Can anyone help with this?? Thanks in advance. -- Gareth Campbell PhD Candidate The University of Auckland P +649 815 3670 M +6421 256 3511 E emailtoken emailtoken [[alternative HTML version deleted]] ______________________________________________ emailtoken mailing list urltoken urldomain_ethz_ch PLEASE do read the posting guide urltoken urldomain_r_project_org and provide commented, minimal, self-contained, reproducible code."
0769c04c1da2ce7d,spam,kaggle_spamassasin,"SUBJECT: .+. 80 to 95% BELOW WHOLESALE 2306
FROM:  
BODY: __ # 80 to 95% # BELOW_ _WHOLESALE _ # NEW, AND IN QUANTITIES YOU NEED # A SINGLE UNIT, A PALLET, OR A TRUCKLOAD _ ### 1\. Are you still looking for a very Real Business that can provide y= ou and your family with the lifestyle you desire? _Or,just a second income in= your spare time? _ ### 2\. Would you invest $66.50 (A 33% discount off of our regular price = of $99.95 during this limited time promotion. ) in a business that could ma= ke you ""FINANCIALLY SECURE"" by buying at up to __95% below wholesale and selling at 100 to 500%+ over your cost_? ### If so, read on: ### This is not a get rich quick scheme, but, it is a way for you to get= into a business with a minimal investment and, may be your first step towards= a rewarding first, or second income. For the longest time, only those, who= were able to make large investments were able to take advantage of this type = of a business. We have made it possible for everyone to do it, and at a price everyone can afford. ### Corporate America has conditioned us to believe that security comes = from employment. Yet layoffs are hitting an all time high, major corporations= are failing and we hope to never become the victims of this downsizing, care= er burn out, illness or injury. ### There was a time, when finding another job was not a problem, but to= day, the frightening reality for a lot of people is that ""the plastic in their wallets determines the quality of their lives."" ### The hard facts show that our economy has moved from the industrial a= ge into the INFORMATION, SERVICE AND RETAIL AGE. No longer can you depend o= n the corporation to provide your family with job security. _We all need a b= ackup plan. _ ### If you are TIRED OF LIVING FROM PAYCHECK TO PAYCHECK, and are willin= g to work a few hours per week, than this may be for you. ### Please read further: ### We will show you how you can buy, new, not out of date, products for= PENNIES on the WHOLESALE DOLLAR. We will NOT just= send a list, or catalog of where you can buy, but actual point and click DATABA= SE with hyperlinks to suppliers=FFFFFF92 websites and specials pages, with = email addresses, phone and fax numbers, and their current HOT listings. Unlike others=FFFFFF92 distribution businesses where you are p= rovided with WHOLESALE CATALOGS, out of date CD's, or lists of Government Auctions th= at sell Jeeps for $10, (which are a myth), we provide an unlimited virtual database of items at up to 95% below wholesale from liquidators, not wholesalers, that is up-dated on a weekly/daily basis by the suppliers. = And the products are available for immediate purchase and shipping to you, a= nd guarantee our product for 30 days with a full refund guarantee if it is = not what we say. ### This database is designed for the individual or a small business. Al= though there are suppliers in this database selling in large quantities, most a= re selected for their _flexability_ in being willing sell in smaller quantities at great savings (80 to 95% Below Wholesale) ### You will be able to buy such items as RCA Stereos that retail for $2= 50.00+ for$10 to $20.00, New Boom Boxes for $12.50 each, Palm Pilots for $39.00= , Cell Phone Antenna Boosters that sell on TV for $19.95- - for .16 cents, Perf=   Pancake makers as seen on TV for $19.95, for$6.50, CD=FFFFFF92s for $0.7= 5 each, Pentium computers for as little as $11.00, or Computer Software that ret= ails up to $74.99 for $0.50 each. ** If you would like to see some sample listings and featured specials, = please email us at moreof80to95@the= mail.com** ### You may purchase this database: ** By Credit Card: At PayPal to the account of ** emailtoken ### By Phone with Credit Card at 502-741-8154 ### Check by Fax To: ### Specialty Products 502-244-1373 (Just write a check and fax it to the above number, NO NEED TO MAIL)<= /p> ### (Please include email address for the transmission of database.) ** By Mail: Specialty Products 210 Dorshire Court Louisville, KY numbertoken (Please remember to include a valid email address for the transmissio= n of the Database) ** ### For your protection, we provide a _30 DAY,= 100% MONEY BACK, SATISFACTION GUARANTEE_ , if we have misrepresented= our product. ### What do you get for your $66.50 investment:<= /font> During Promotion A, fully executable, database (within 24 hours, or less= ) of 100=FFFFFF92s of suppliers with hyperlinks to their websites, fax and ph= one numbers and a description of what type of product they handle and current produc= t specials. _ ### And, ""On-going telephone support during normal business hours.&= quot; _ ### Since this is such a fast changing business, with new products being= added and deleted on a weekly or even a daily basis, all data will be provided within 24 hours of receipt of payment via email file transfer. ( no wait= ing or shipping and handling costs) The $66.50 i= s your __total__ one time cost. (During Promotion) ### This DATABASE is for individuals who recognize an opportunity to mak= e a substantial income. Keep in mind, everyone likes a bargain, and even mor= e so when the economy is down. So, even if you just want to buy for your own = use, a single purchase could repay your initial investment. And, remember we pr= ovide a _30day, full refund satisfaction guarantee. <= /font>_ ### We know that this has been a brief description, and you may want additional information. You may email us at emailtoken for additional information and a sample of listings currently being offe= red by various suppliers. (If you give us some idea of = what types of products interest you, we will try to include some sample listi= ngs of those products.) ### We look forward to being of service in your new venture. Specialty Products takeoffemaildata= baseclickhere"
063e39665901cb88,ham,kaggle_spamassasin,"SUBJECT: Re: [Baseline] Raising chickens the high-tech way
FROM: Elias Sinderson 
BODY: Sorry, Karl, your confusing things. Thos is saying that selective breeding should be counted as genetic engineering, whereas you are extending his definition to include the attration that your parents felt... Unless your parents were selectively bred like livestock to produce you, I don't think you can make that case... :-) Elias Karl Anderson wrote: > emailtoken writes: > >>Of course was genetic engineering. It used the fundamental mechanism of >>genetics (inheritance of traits), and not randomly, but >>intentionally--breeding for long fur, fat hams, whatever. The degree to which >>the engineers--farmers, breeders--understood exactly how the mehcanism works >>is only marginally relevant to the question of whether it was engineering. >> >> > >Naw, I still disagree, again because if I'm going to be so loose >with the definitions, then I'd have to say that I myself am a >genetically engineered organism. > urltoken urldomain_xent_com"
4e093aeea374d0c9,ham,kaggle_ling,"SUBJECT: syntax
FROM:  
BODY: call for papers second tromsoe syntax workshop ' vo and ov ' may 22-23 , yeartoken university of tromsoe invited speakers : michael brody hubert haider roland hinterhoelzl susan pintzuk is the difference between vo languages and ov languages a function of phrase structure , of movement , of directionality of licensing , or of something else ? if movement , is it movement of the verb , of the arguments , of the vp , or some combination of these ? is ov order in a ( n otherwise ) vo language driven by the same factors that lead to the unmarked order in an ov language ? or vice versa ? how do these models account for the change of a language from ov to vo , or vice versa ? these are just some of the questions that might be raised in connection with the theme of this workshop . abstracts ( one page + graphics and examples ) are invited for 45 minute talks . abstracts may be submitted by snailmail or by e-mail . the deadline for receipt of abstracts is april 15 ! hardcopy submissions : a single copy of the abstract , with the author 's name , affiliation , snailmail address , and e-mail address should be sent to : anders holmberg hum fak , linguistics university of tromsoe n-9037 tromsoe norway e - mail submissions : the abstract , with the author 's name , affiliation , and snailmail address , should be sent as an ordinary e-mail document to : peter svenonius : sven @ isl . uit . no e - mail submissions must contain the expression "" vo and ov abstract "" in the subject line . non - ascii characters should be avoided . ascii characters can be used in idiosyncratic ways if a gloss is provided . e - mail submissions received by the deadline will be acknowledged within a day or so . inquiries may also be addressed to peter svenonius , sven @ isl . uit . no . inquiries should not contain the expression , "" vo and ov abstract "" in the subject line . we regret that we do not have funds to finance the travel or lodging expenses of speakers . however , crash space can be arranged . - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - anders holmberg phone : + 47 numbertoken department of linguistics fax : + 47 numbertoken university of tromso 9037 tromso norway"
c13c2df3637474de,phishing,kaggle_nazario,"SUBJECT: emailtoken has reached its full quota
FROM:   team 
BODY: Dear emailtoken , Your email quota as reached 99% and would not be able to send or receive emails if you do not upgrade your email quota, kindly upgrade your email quota to enable you enjoy our full services. Upgrade Thank you!  © yeartoken"
6cb8c067073eea09,spam,kaggle_ceas_08,"SUBJECT: You Can Enlarge Your Penis By 3"" Compare Top 5 Penis Enlargers
FROM: Lorena Wesley 
BODY: Read hundreds of testimonials from satisfied men and their girlfriends on this site. After years of scientific research, a herbal breakthrough is finally achieved - the product rated as #1 by healthcare professionals, with gains of up to 1-3 inches guaranteed, and girth increases from 5% - 30%. Amazing growth within just a few short weeks is possible with this breakthrough! Just two capsules a day, and you can start enjoying a larger, more powerful you. urltoken urldomain_makestand_com"
e9f5fa3e26b95d2b,ham,kaggle_ling,"SUBJECT: artificial intelligence
FROM:  
BODY: k b c s-98 call for participation international conference on knowledge based computer systems national centre for software technology mumbai , india december 17-19 , yeartoken the international conference on knowledge based computer systems will be held in mumbai , india during december 17-19 , yeartoken . the conference is intended to act as a forum for promoting interaction among researchers in the field of artificial intelligence in india and abroad . there will be a two day conference during december 17-18 , yeartoken followed by a day of post-conference tutorial on december 19 , yeartoken . papers were submitted to the conference on the following topics . o ai applications o ai architectures o automatic programming o cognitive modeling o expert systems o foundations of ai o genetic algorithms o information retrieval o intelligent agents o intelligent tutoring systems o knowledge acquisition o knowledge management o knowledge representation o machine learning o machine translation o natural language processing o neural networks o planning and scheduling o reasoning o robotics o search techniques o speech processing o theorem proving o uncertainty handling o vision about 30 papers will be presented during the conference . post - conference tutorial the tutorial will be conducted on december 19 , yeartoken at ncst , juhu , mumbai . o an introduction to information extraction - ( 11 am to 6 pm ) amit bagga , ge corporate r & d centre , usa programme committee s . ramani , ncst , mumbai ( chair ) r . uthurusamy , gmr labs , usa ( co - chair ) k . s . r . anjaneyulu , ncst , mumbai s . arunkumar , iit , mumbai amitava bagchi , iim , calcutta pushpak bhattacharya , iit , mumbai nick cercone , u of regina , canada b . b . chaudhuri , isi , calcutta r . chandrasekar , u of pennsylvania , usa s . k . goyal , gte labs , usa s . sen gupta , tata infotech , mumbai j . r . isaac , niit , new delhi aravind k . joshi , u of pennsylvania , usa h . n . mahabala , infosys , bangalore m . narasimha murthy , iisc , bangalore r . narasimhan , cmc , bangalore p . v . s . rao , tifr , mumbai p . saint - dizier , u of paul sabatier , france r . sangal , iit , kanpur m . vidyasagar , cair , bangalore organizing committee george arakal , ncst ( chair ) dhawal bhagwat , ncst s . karthik , ncst parag a . mahadane , ncst mandar padhye , ncst p . ravi prakash , ncst durgesh d . rao , ncst m . sasikumar , ncst puneet srivastava , ncst registration last date for registration is 11th december yeartoken . on - site registration will be subject to availability of seats . all payments should be made by a crossed mumbai cheque or a demand draft , payable to kbcs-98 . fees conference students : rs 600 delegates from not-for - profit : rs 800 organisations other delegates : rs 1200 tutorials full day : rs 700 for further information please refer to the kbcs-98 home page or write to the kbcs-98 secretariat . address kbcs-98 secretariat phone : + 91 ( 22 ) 620 1606 national centre for software technology fax : + 91 ( 22 ) 621 0139 gulmohar cross rd no . 9 e - mail : kbcs @ konark . ncst . ernet . in juhu , mumbai 400 049 , india url : http : / / konark . ncst . ernet . in / ~ kbcs / kbcs98 /"
